en,de,description,file,hash
"contains files whose total upload size exceeds the maximum of %s.","enthält Dateien, deren gesamte Upload-Größe das Maximum von %s überschreitet.",,site/modules/FrontendForms/Validation/ValidationRules/FileRules.php,ac1e597dcdc2a3fc67bcb55e89dca689
"contains at least one file that is larger than the allowed file size of %s.","enthält mindestens eine Datei, die größer ist als die erlaubte Dateigröße von %s.",,site/modules/FrontendForms/Validation/ValidationRules/FileRules.php,e5979030ccad3054f4c2ff42c94a6a88
"encountered an error during the upload.","ist beim Hochladen ein Fehler aufgetreten.",,site/modules/FrontendForms/Validation/ValidationRules/FileRules.php,693b2a5a5dd748e013b6198af3aec46f
"contains at least one file that has an invalid MIME type.","enthält mindestens eine Datei mit einem ungültigen MIME-Typ.",,site/modules/FrontendForms/Validation/ValidationRules/FileRules.php,fd60d93e97c6afdd52d60e46df574fa2
"contains at least one file that has a forbidden MIME type.","enthält mindestens eine Datei mit einem nicht erlaubten MIME-Typ.",,site/modules/FrontendForms/Validation/ValidationRules/FileRules.php,60bdea5e6f4fbd736f3a862b9a55705e
"contains at least one file that does not belong to the allowed file types: %s.","enthält mindestens eine Datei, die nicht zu den erlaubten Dateitypen gehört: %s.",,site/modules/FrontendForms/Validation/ValidationRules/FileRules.php,8df0f9a046c73a407032be0688664792
"contains at least one file with a forbidden file extension: %s.","enthält mindestens eine Datei mit einer nicht erlaubten Dateiendung: %s.",,site/modules/FrontendForms/Validation/ValidationRules/FileRules.php,9758cefdeadcd486e9d2fc0a8fb9a067
"contains more than %s files.","enthält mehr als %s Dateien.",,site/modules/FrontendForms/Validation/ValidationRules/FileRules.php,875503796e0edb5de80741dca5ed066a
"contains fewer than %s files.","enthält weniger als %s Dateien.",,site/modules/FrontendForms/Validation/ValidationRules/FileRules.php,49ccd07620c9a314fa38af7bcdba9790
"contains at least one file whose upload was rejected.","enthält mindestens eine Datei, deren Upload abgelehnt wurde.",,site/modules/FrontendForms/Validation/ValidationRules/FileRules.php,1002190a710f4fe5151143bccdc91c63
"is required.","ist erforderlich.",,site/modules/FrontendForms/Validation/ValidationRules/FileRules.php,ee66f9c9930cb33d2a5dde9b240d3f7e
"must not contain empty files.","darf keine leeren Dateien enthalten.",,site/modules/FrontendForms/Validation/ValidationRules/FileRules.php,2b00ce3258fa5473d2a8e8225ff834e7
"contains images whose dimensions are smaller than the minimum width and height of %s.","enthält Bilder, deren Abmessungen kleiner sind als die minimale Breite und Höhe von %s",,site/modules/FrontendForms/Validation/ValidationRules/FileRules.php,b662c0fbf0069c6d364ad46fc3ff9e62
"contains at least one image whose aspect ratio is not among the allowed aspect ratios: {1}.","enthält mindestens ein Bild, dessen Seitenverhältnis nicht zu den erlaubten Seitenverhältnissen entspricht: {1}.",,site/modules/FrontendForms/Validation/ValidationRules/FileRules.php,93d70b54efb0067fa6ebe5e93ae01049
"contains a file that shares its name with an existing file in the destination directory.","enthält eine Datei, deren Namen einer bestehenden Datei im Zielverzeichnis gleicht.",,site/modules/FrontendForms/Validation/ValidationRules/FileRules.php,bf330947ce194486a9bca42c565e6843
"is not a valid IBAN.","ist keine gültige IBAN.",,site/modules/FrontendForms/Validation/ValidationRules/FinancialRules.php,4817ffde994bd1a3a94835d0417faa75
"is not a valid BIC.","ist keine gültige BIC.",,site/modules/FrontendForms/Validation/ValidationRules/FinancialRules.php,d92479f7ad57b27feac462877771b8e2
"and username do not match.","und Benutzername stimmen nicht überein.",,site/modules/FrontendForms/Validation/ValidationRules/LoginRules.php,0692f1d96297b3d3ebb476ecb909b71f
"and email do not match.","und E-Mail stimmen nicht überein.",,site/modules/FrontendForms/Validation/ValidationRules/LoginRules.php,c557836813d5c70d5972372d2a7a9ed4
"is not correct.","ist nicht korrekt.",,site/modules/FrontendForms/Validation/ValidationRules/LoginRules.php,2f7e4c69803bcbdc44e9404b3e3ac19b
"is not a valid hexadecimal color code.","ist kein gültiger hexadezimaler Farbcode.",,site/modules/FrontendForms/Validation/ValidationRules/MiscellaneousRules.php,47d0b991eb42ea41be94a77c66ad608b
"is required.","ist erforderlich.",,site/modules/FrontendForms/Validation/ValidationRules/MiscellaneousRules.php,ee66f9c9930cb33d2a5dde9b240d3f7e
"does not meet the conditions.","erfüllt die Bedingungen nicht.",,site/modules/FrontendForms/Validation/ValidationRules/PasswordRules.php,a19a1f724a26244cf7542e78fce6082d
"is listed among the most common passwords and is therefore not secure. Please choose a different one.","ist in der Liste der häufigsten Passwörter enthalten und daher nicht sicher. Bitte wählen Sie ein anderes Passwort.",,site/modules/FrontendForms/Validation/ValidationRules/PasswordRules.php,6cd7b6d406ad010090de957f8a582b35
"must be different from the current password.","muss sich vom aktuellen Passwort unterscheiden.",,site/modules/FrontendForms/Validation/ValidationRules/PasswordRules.php,7ae6f0cdebc202761bd0eb26105419ee
"does not match the currently stored password.","stimmt nicht mit dem aktuell gespeicherten Passwort überein.",,site/modules/FrontendForms/Validation/ValidationRules/PasswordRules.php,2f270755db4b6a62f6006433c60163d5
"contains content that appears to be spam. Please avoid using more than 2 links, text shorter than 50 characters, excessive use of capital letters, common spam keywords, or multiple exclamation marks in a row (e.g. !!!!!).","enthält Inhalte, die wie Spam wirken. Bitte vermeiden Sie mehr als 2 Links, Texte mit weniger als 50 Zeichen, übermäßige Verwendung von Großbuchstaben, häufig verwendete Spam-Schlüsselwörter oder mehrere aufeinanderfolgende Ausrufezeichen (z. B. !!!!!).",,site/modules/FrontendForms/Validation/ValidationRules/SpamRules.php,af92de2a50e167d82fb0feec58d0a749
"is not correct.","ist nicht richtig.",,site/modules/FrontendForms/Validation/ValidationRules/SpamRules.php,2f7e4c69803bcbdc44e9404b3e3ac19b
"was not solved correctly.","wurde nicht richtig gelöst.",,site/modules/FrontendForms/Validation/ValidationRules/SpamRules.php,71e137b3ec4762c80863167ec01f71cb
"does not have the expected value.","enthält nicht den erwarteten Wert.",,site/modules/FrontendForms/Validation/ValidationRules/TextRules.php,3bfd649d64d7881e876082ba4296ea72
"is not different from the given value.","unterscheidet sich nicht vom vorgegebenen Wert.",,site/modules/FrontendForms/Validation/ValidationRules/TextRules.php,1b3b26005f85ec26d26c406e2d604a55
"does not contain the correct answer.","enhält nicht die richtige Antwort.",,site/modules/FrontendForms/Validation/ValidationRules/TextRules.php,f0b8295b9f9bd13d9312262cd70f1365
"contains characters that are not allowed. A Cyrillic name may only contain lowercase and uppercase letters (а-я) and hyphens, but no whitespace.","enthält Zeichen, die nicht erlaubt sind. Ein kyrillischer Name kann nur Klein- und Großbuchstaben (а-я) sowie Bindestriche enthalten, aber keine Leerzeichen.",,site/modules/FrontendForms/Validation/ValidationRules/TextRules.php,49b2b559e1b6ea96f3508dc155023d48
"contains letters, but this is not allowed.","enthält Buchstaben, diese sind aber nicht erlaubt.",,site/modules/FrontendForms/Validation/ValidationRules/TextRules.php,81528df11236c294939dc2d6ef6a07b6
"contains at least one number, but this is not allowed.","enhält mindestesn 1 Zahl, aber das ist nicht erlaubt.",,site/modules/FrontendForms/Validation/ValidationRules/TextRules.php,f72b05ac0a4658c473ef8b455ecf0dbb
"is already in use. Please enter a different value.","wird bereits verwendet. Bitte geben Sie einen anderen Wert ein.",,site/modules/FrontendForms/Validation/ValidationRules/TextRules.php,09e1d1816564a23aa73ff34af0abad3b
"contains characters that are not allowed in names.","enthält Zeichen , welche in Namen nicht erlaubt sind",,site/modules/FrontendForms/Validation/ValidationRules/TextRules.php,05e894f197ba11a9fa4ccacbaa54bea6
"is already in use. Please choose a different username.","ist bereits vergeben. Bitte wählen Sie einen anderen Benutzernamen.",,site/modules/FrontendForms/Validation/ValidationRules/UsernameRules.php,93032e55dd9344608037b854eb421f50
"does not meet the username requirements. A username must be between 3 and 30 characters long and may only contain lowercase letters (a-z), numbers, hyphens, underscores, and dots, with no spaces.","entspricht nicht den Anforderungen für Benutzernamen. Ein Benutzername muss zwischen 3 und 30 Zeichen lang sein und darf nur Kleinbuchstaben (a–z), Zahlen, Bindestriche, Unterstriche und Punkte enthalten. Leerzeichen sind nicht erlaubt.",,site/modules/FrontendForms/Validation/ValidationRules/UsernameRules.php,45410051a0f1e0e051d0659e328a87d9
"contains at least one ZIP archive with more than the allowed maximum of %s files.","enthält mindestens ein ZIP-Archiv mit mehr Dateien als die zulässige Höchstanzahl von %s Dateien.",,site/modules/FrontendForms/Validation/ValidationRules/ZipRules.php,77cbc184e465bcd0a014347b7dc86302
"contains a ZIP archive with fewer than the required minimum of %s files.","enthält ein ZIP-Archiv mit weniger Dateien als die erforderliche Mindestanzahl von %s Dateien.",,site/modules/FrontendForms/Validation/ValidationRules/ZipRules.php,1c3a75332a0f1757d09b01d1ea6f8b15
"contains a ZIP archive whose uncompressed files exceed the maximum total file size of %s.","enthält ein ZIP-Archiv, dessen entpackte Dateien die maximale Gesamtdateigröße von %s überschreitet.",,site/modules/FrontendForms/Validation/ValidationRules/ZipRules.php,9e3b06866962330d7013c46418e37926
"does not contain all required files inside the ZIP archive.","enthält nicht alle erforderlichen Dateien innerhalb des ZIP-Archivs.",,site/modules/FrontendForms/Validation/ValidationRules/ZipRules.php,26fe082934d697a0965d38c52bf74009
"contains more than the allowed maximum of %s ZIP archives.","enthält mehr als die zulässige Höchstanzahl von %s ZIP-Archiven.",,site/modules/FrontendForms/Validation/ValidationRules/ZipRules.php,4c5e1ab19e71d6161786bb19b48ed55e
"contains a ZIP archive with more nested folder levels than the allowed maximum of %s.","enthält ein ZIP-Archiv mit mehr verschachtelten Ordnerebenen als die zulässige Höchstanzahl von %s Ebenen.",,site/modules/FrontendForms/Validation/ValidationRules/ZipRules.php,d8ebbeaa2ccb6e8f0af052dbf7934794
"contains at least one file of a disallowed type.","enthält mindestens eine Datei eines nicht erlaubten Typs.",,site/modules/FrontendForms/Validation/ValidationRules/ZipRules.php,04a319fab486d27009813daa7fe1f599
"contains at least one file whose extension is not allowed.","enthält mindestens eine Datei mit einer nicht erlaubten Dateiendung.",,site/modules/FrontendForms/Validation/ValidationRules/ZipRules.php,28c3d0d2e001e75348d51860eed62856
"contains at least one forbidden file extension.","enthält mindestens eine verbotene Dateiendung.",,site/modules/FrontendForms/Validation/ValidationRules/ZipRules.php,bd26fbd30c9d542987f65e458291a3c9
"contains at least one file larger than the allowed maximum file size of %s.","enthält mindestens eine Datei, die die zulässige maximale Dateigröße von %s überschreitet.",,site/modules/FrontendForms/Validation/ValidationRules/ZipRules.php,7e17353e4f2f4265b8a97d208b3f2117
"Accepted answers","Akzeptierte Antworten",,site/modules/FrontendForms/config/questionFields.php,cce75deb233360295f6767182c938f32
"Add all accepted answers (each on a new line).","Fügen Sie alle akzeptierten Antworten hinzu (jede in einer neuen Zeile).",,site/modules/FrontendForms/config/questionFields.php,45d7ca50d976f3c4f755fa35821036d9
"Custom error message","Eigene Fehlermeldung",,site/modules/FrontendForms/config/questionFields.php,ecc06d754e4dda5735774f2cea9a3b68
"Set a custom error message if you want.","Geben Sie eine eigene Fehlermeldung ein, wenn Sie möchten.",,site/modules/FrontendForms/config/questionFields.php,8bd8b18e7770795be254c93810a372c4
"This will overwrite the default error message if the CAPTCHA answer was wrong.","Dies überschreibt die Standard-Fehlermeldung, wenn die Antwort auf die CAPTCHA-Frage falsch war.",,site/modules/FrontendForms/config/questionFields.php,e16385405c0f47ad2ceb370f74bc2ab9
"Success message",Erfolgsmeldung,,site/modules/FrontendForms/config/questionFields.php,eb348dd0d56400bd18e7c9e8d25cc666
"Set a custom success message if you want.","Geben Sie eine eigene Erfolgsmeldung ein, wenn Sie möchten.",,site/modules/FrontendForms/config/questionFields.php,2e63c4d559b627072de5a4b21f1eb32c
"This message will be shown, if the answer of the CAPTCHA was correct, but there were other errors.","Diese Meldung wird dann angezeigt, wenn die Antwort auf die CAPTCHA-Frage zwar richtig war, aber es noch weitere Fehler im Formular gab.",,site/modules/FrontendForms/config/questionFields.php,ce4c2231658c3a72e7aebe024e94aa51
"Placeholder text","Platzhalter Text",,site/modules/FrontendForms/config/questionFields.php,910370309c0af1e93df0ae98ff8cfe5a
"Set a placeholder text if you want.","Geben Sie einen Platzhalter-Text ein, wenn Sie möchten.",,site/modules/FrontendForms/config/questionFields.php,b973c03d6052d7606a019c01bfe3d5f6
"Notes text",Hinweistext,,site/modules/FrontendForms/config/questionFields.php,74d5e1805d45df0b13e9479aa6ff2560
"Set a notes text if you want.","Geben Sie einen Hinweistext ein, wenn Sie möchten.",,site/modules/FrontendForms/config/questionFields.php,8b110c326d0539657cfb11ea1c8872de
"The notes text will be displayed below the input field.","Der Hinweistext wird unterhalb des Eingabefeldes angezeigt.",,site/modules/FrontendForms/config/questionFields.php,5246e64a8eba26d147ac489b70f1d603
"Description text",Beschreibungstext,,site/modules/FrontendForms/config/questionFields.php,fc4c04ecf67db91c6464624c45b6d962
"Set a description text if you want.","Geben Sie einen Beschreibungstext ein, wenn Sie möchten.",,site/modules/FrontendForms/config/questionFields.php,b28adfe52910e98d754b219d946b5168
"The description text will be displayed below or above the label or below the input field.","Der Beschreibungstext wird ober- oder unterhalb der Feldbezeichnung oder unterhalb des Eingabefeldes angezeigt.",,site/modules/FrontendForms/config/questionFields.php,9208ed81e76d40f644bf2285b17f19f2
"Description position","Position für den Beschreibungstext",,site/modules/FrontendForms/config/questionFields.php,91261839ea22b9ecf95e5fbb89ec8583
"You can change the position of the description text if you want.","Sie können die Position des Beschreibungstextes ändern, wenn Sie möchten",,site/modules/FrontendForms/config/questionFields.php,9d9ec0ab13ea5dcc47e0265aea2de226
"This will overwrite the default description position.","Dies überschreibt die Standard-Position",,site/modules/FrontendForms/config/questionFields.php,46f1e762ce350d92ef565e24cfd6249e
"is already in use. Please choose a different username.","ist bereits in Gebrauch. Bitte wählen Sie einen anderen Benutzernamen.",,site/modules/FrontendForms/tests/UsernameRules.php,93032e55dd9344608037b854eb421f50
"does not meet the username requirements. A username must be between 3 and 30 characters long and may only contain lowercase letters (a-z), numbers, hyphens, underscores, and dots, with no spaces.","erfüllt nicht die Anforderungen für Benutzername. Ein Benutzername muss zwischen 3 und 30 Zeichen lang sein und darf nur Kleinbuchstaben (a-z), Zahlen, Bindestriche, Unterstriche und Punkte enthalten, keine Leerzeichen.",,site/modules/FrontendForms/tests/UsernameRules.php,45410051a0f1e0e051d0659e328a87d9
"This chart indicates how many questions belong to a certain status.","Dieses Diagramm zeigt, wie viele Fragen einem bestimmten Status angehören.",,site/modules/FrontendForms/FrontendFormsManager.module,7a3466881a14c754ac4a48106c1b4bb5
"This chart shows how many questions are displayed on the frontend (active) or not (inactive).","Dieses Diagramm zeigt, wie viele Fragen im Frontend angezeigt werden (aktiv) oder nicht (inaktiv).",,site/modules/FrontendForms/FrontendFormsManager.module,b6d75d0a454edfb28a9c5c048cb20b16
"List of all questions for the simple question CAPTCHA","Liste aller Fragen für das einfache Frage CAPTCHA",,site/modules/FrontendForms/FrontendFormsManager.module,11da7aac15a18bb4d6307c26d44f4c6f
"List of temporarily blocked IPs","Liste der vorübergehend gesperrten IPs",,site/modules/FrontendForms/FrontendFormsManager.module,81ec4869bae32a704d654f175ed5e531
"Add a new question","Eine neue Frage hinzufügen",,site/modules/FrontendForms/FrontendFormsManager.module,b67f92900c8c7f5541224d8d14107249
Status,=,,site/modules/FrontendForms/FrontendFormsManager.module,ec53a8c4f07baed5d8825072c89799be
Visibility,Sichtbarkeit,,site/modules/FrontendForms/FrontendFormsManager.module,1729a56cfc89021478498fe0c89a843a
total,gesamt,,site/modules/FrontendForms/FrontendFormsManager.module,fbb44b4487415b134bce9c790a27fe5e
published,veröffentlicht,,site/modules/FrontendForms/FrontendFormsManager.module,8f888fedf6bd5ff7c93c6d76bb8dc21c
unpublished,unveröffentlicht,,site/modules/FrontendForms/FrontendFormsManager.module,3ebd43fb0ca85e5d4aae6b6f19703a39
hidden,versteckt,,site/modules/FrontendForms/FrontendFormsManager.module,662f707d5491e9bce8238a6c0be92190
locked,gesperrt,,site/modules/FrontendForms/FrontendFormsManager.module,4cef2f30ac7d33419d00c1d93a090095
"Number of questions","Anzahl der Fragen",,site/modules/FrontendForms/FrontendFormsManager.module,41f480750b7d85340eee17c9c4c86d76
"Status types","Status Typen",,site/modules/FrontendForms/FrontendFormsManager.module,5d99646dc04ed596b3a8e3d5f0850221
"Number of question per status and total","Anzahl der Fragen pro Status und gesamt",,site/modules/FrontendForms/FrontendFormsManager.module,15d92a0b27416a4cf0353a2fc9ab47c0
active,aktiv,,site/modules/FrontendForms/FrontendFormsManager.module,c76a5e84e4bdee527e274ea30c680d79
inactive,inaktiv,,site/modules/FrontendForms/FrontendFormsManager.module,19d3894f53ce79c3f836f26cf8a3be3b
"Visibility types",Sichtbarkeits-Arten,,site/modules/FrontendForms/FrontendFormsManager.module,030d05d170cb366307d5429bba5565f9
"Number of active and inactive question and total","Anzahl der aktiven und inaktiven Fragen sowie gesamt",,site/modules/FrontendForms/FrontendFormsManager.module,d39bcbd03e435bfd2c2fd76836f73b44
"Questions for the SIMPLE TEXT CAPTCHA","Fragen für das EINFACHE FRAGE CAPTCHA",,site/modules/FrontendForms/FrontendFormsManager.module,b4c576f8a5b38eff98049ed9e4dc101a
"Manage all questions for the SIMPLE QUESTION CAPTCHA","Verwalten Sie alle Fragen für das EINFACHE FRAGE CAPTCHA",,site/modules/FrontendForms/FrontendFormsManager.module,250019d88eeca10932e3d40bb09ce3b5
"Questions statistics","Fragen Statistiken",,site/modules/FrontendForms/FrontendFormsManager.module,faec30dbd9ef07709d8c33fdd11cf66a
"List of all IPs that have been blocked temporarily","Liste aller IPs, die vorübergehend gesperrt wurden",,site/modules/FrontendForms/FrontendFormsManager.module,8512425380beff0a24d694b4ded45a3e
"Information about all IP addresses that have been temporarily blocked due to too many unsuccessful form submissions.","Informationen über alle IP-Adressen, die aufgrund von zu vielen erfolglosen Formularübermittlungen vorübergehend gesperrt wurden.",,site/modules/FrontendForms/FrontendFormsManager.module,a18c55268179c73b3aa46d9a14df495b
"Logging of blocked IPs is disabled.","Die Protokollierung blockierter IPs ist deaktiviert.",,site/modules/FrontendForms/FrontendFormsManager.module,7be7323cb06d3990bd8547f6871790c2
"FrontendForms configuration",FrontendForms-Einstellungen,,site/modules/FrontendForms/FrontendFormsManager.module,47a600951cdd2cd37077b29a27ff2e87
"If you want to show statistics about blocked IPs, you need to go to the %s and enable it first (Spam protection and security settings for the forms -> Measure 1: Restrict number of failed attempts).","Wenn Sie Statistiken über blockierte IPs anzeigen möchten, müssen Sie zuerst zu den %s gehen und die Protokollierung dort aktivieren (Spam-Schutz und Sicherheitseinstellungen für die Formulare -> Maßnahme 1: Anzahl der fehlgeschlagenen Versuche einschränken).",,site/modules/FrontendForms/FrontendFormsManager.module,ed20d52093a775ffe22177bdbcd71fa3
"Temporarily Blocked IPs","Vorübergehend blockierte IPs",,site/modules/FrontendForms/FrontendFormsManager.module,b66f727f1347d3c063dc4f8cc3edcd0d
"This chart shows the number of temporarily blocks for the 10 most temporarily blocked IPs in descending order.","Dieses Diagramm zeigt die Anzahl vorübergehender Sperrungen für die 10 am häufigsten vorübergehend gesperrten IPs in absteigender Reihenfolge.",,site/modules/FrontendForms/FrontendFormsManager.module,f98692d3cb41bd9be35703105edbcadb
"Number of temporary blockings","Anzahl der vorübergehenden Sperrungen",,site/modules/FrontendForms/FrontendFormsManager.module,d143d66368a0f6e0d6e43027a952f41c
IPs,=,,site/modules/FrontendForms/FrontendFormsManager.module,fef48b3b39a9c7cdf35ffca8bf736a75
"Number of temporarily blockings","Anzahl der vorübergehenden Sperrungen",,site/modules/FrontendForms/FrontendFormsManager.module,aa183e25ae52cc52433d8bf32d39bb1c
"Top 10 IPs with the most blockings","Top 10 IPs mit den meisten Sperrungen",,site/modules/FrontendForms/FrontendFormsManager.module,179c5a3e05d658ac00e7fce8f0d7f2a1
IP,=,,site/modules/FrontendForms/FrontendFormsManager.module,a12a3079e14ced46e69ba52b8a90b21a
"Number of blockings","Anzahl der Sperrungen",,site/modules/FrontendForms/FrontendFormsManager.module,ec6643b8937c561563dd33a8e91a617c
"Not blocked - The IP is not on the list of permanent blocked IPs (Blacklist).","Nicht blockiert - Die IP steht nicht auf der Liste der dauerhaft gesperrten IPs (Blacklist).",,site/modules/FrontendForms/FrontendFormsManager.module,258de28492189633a51ef184dda6f87b
"Blocked - The IP is currently on the list of permanent blocked IPs (Blacklist).","Blockiert - Die IP steht derzeit auf der Liste der dauerhaft gesperrten IPs (Blacklist).",,site/modules/FrontendForms/FrontendFormsManager.module,838b86b4a41333131eaf8865bf9bbb74
"To all temporarily blocked IPs","Zu allen temporär gesperrten IPs",,site/modules/FrontendForms/FrontendFormsManager.module,d886dadad6f4bbcbe945bea88b35637a
"At the moment there are no entries about temporarily blocked IPs in the log files.","Momentan gibt es keine Einträge über temporär gesperrte IPs in den Logfiles.",,site/modules/FrontendForms/FrontendFormsManager.module,30d18d49315732b23244f10874fa96dd
#,=,,site/modules/FrontendForms/FrontendFormsManager.module,01abfc750a0c942167651c40d088531d
"Number of blocks","Anzahl der Sperrungen",,site/modules/FrontendForms/FrontendFormsManager.module,02281719187ced2a9763531b2d5cde35
Info,=,,site/modules/FrontendForms/FrontendFormsManager.module,4059b0251f66a18cb56f544728796875
"Add/remove IP to/from the blacklist ","Hinzufügen/Entfernen der IP zu/von der Blacklist",,site/modules/FrontendForms/FrontendFormsManager.module,ceb2b8baee1c56db529c7f81e479ea03
"View details about this IP","Details zu dieser IP anzeigen",,site/modules/FrontendForms/FrontendFormsManager.module,f0b432894b4fa5276c7eda4168d20d6b
"IP is blocked","IP ist gesperrt",,site/modules/FrontendForms/FrontendFormsManager.module,d165be43dae15da6ca52506f826bb3d4
"Remove from blacklist","Von der Blacklist entfernen",,site/modules/FrontendForms/FrontendFormsManager.module,5ad3137edf46035a9faf9432f7cd0522
"Add to blacklist","Zur Blacklist hinzufügen",,site/modules/FrontendForms/FrontendFormsManager.module,218ccb4c1ea08f5bfb6cd390c3ba94e5
"IP is not blocked","IP is nicht gesperrt",,site/modules/FrontendForms/FrontendFormsManager.module,977f739fffa52c21a3c1eb749a3f8540
"Any IP addresses that are blacklisted will not be able to submit forms, because in this case the forms will not be displayed.","IP-Adressen, die auf der Blacklist stehen, können keine Formulare absenden, da die Formulare in diesem Fall nicht angezeigt werden.",,site/modules/FrontendForms/FrontendFormsManager.module,9813b9e89bf43bd820bfe520251c1bf4
"This is a security measure to exclude potential spammers.","Dies ist eine Sicherheitsmaßnahme, um potenzielle Spammer auszuschließen.",,site/modules/FrontendForms/FrontendFormsManager.module,08386e021693b022a97f42ffee376e0f
"There are no temporarily blocked IPs entries inside the log files.","Es gibt keine Einträge über vorübergehend Sperrungen von IPs in den Protokolldateien.",,site/modules/FrontendForms/FrontendFormsManager.module,6831e9348a1272be22fab169a550afd2
"Back to the dashboard","Zurück zur Übersicht",,site/modules/FrontendForms/FrontendFormsManager.module,86c9ce4b2e3b43353a23861c053a594b
"Manage all questions for the SIMPLE QUESTION CAPTCHA in one place.","Verwalten Sie alle Fragen für das EINFACHE FRAGE CAPTCHA an einem Ort.",,site/modules/FrontendForms/FrontendFormsManager.module,3d1b8b1393fde38144ad8ecba2a5fc68
Filter,=,,site/modules/FrontendForms/FrontendFormsManager.module,d7778d0c64b6ba21494c97f77a66885a
"Filter by question text","Filtern nach Fragen-Text",,site/modules/FrontendForms/FrontendFormsManager.module,a6ff831f0edf7f8005760a999cb60e19
"Filter questions by containing a specific word or phrase.","Filtern von Fragen anhand eines bestimmten Wortes oder einer Wortphrase",,site/modules/FrontendForms/FrontendFormsManager.module,cdab3dfcbbb5e5523be258f3207b0543
"Filter by status","Filtern nach Statuts",,site/modules/FrontendForms/FrontendFormsManager.module,5dd5cd6670a0fc8e47a47aa94d27b8b2
all,alle,,site/modules/FrontendForms/FrontendFormsManager.module,a181a603769c1f98ad927e7367c7aa51
"Filter questions according to their page status.","Filtern von Fragen anhand des Seiten-Status.",,site/modules/FrontendForms/FrontendFormsManager.module,000abf628b1abccf65a23698208fba18
"Filter by visibility","Filtern nach Sichtbarkeit",,site/modules/FrontendForms/FrontendFormsManager.module,603fbf05a5aa6253a7c6384853cb6689
"Filter whether the questions are used by the CAPTCHA or not.","Filtern anhand des Kritieriums, ob die Frage beim CAPTCHA angezeigt wird oder nicht.",,site/modules/FrontendForms/FrontendFormsManager.module,2c7c44365ac7c8e1fb5bc34f654c812f
"No questions have been created at the moment.","Im Moment wurden noch keine Frage erstellt",,site/modules/FrontendForms/FrontendFormsManager.module,70dfa5b7b0368e70377dcec64a197a8f
Question,Frage,,site/modules/FrontendForms/FrontendFormsManager.module,a97ea56b0e00b2379736ae60869ff66a
Created,"Erstellt am",,site/modules/FrontendForms/FrontendFormsManager.module,0eceeb45861f9585dd7a97a3e36f85c6
User,Benutzer,,site/modules/FrontendForms/FrontendFormsManager.module,8f9bfe9d1345237cb3b2b205864da075
"will be used (shown) as CAPTCHA question on the frontend","wird im Frontend beim CAPTCHA angezeigt",,site/modules/FrontendForms/FrontendFormsManager.module,797223ea50a1191aa3d0422321f76900
"will not be used (shown) as CAPTCHA question on the frontend","wird nicht im Frontend beim CAPTCHA angezeigt",,site/modules/FrontendForms/FrontendFormsManager.module,91f9f3dcf32e3b35db975d303846f22c
"There are no questions.","Es gibt keine Fragen.",,site/modules/FrontendForms/FrontendFormsManager.module,78132c6a7ffcd380dc877b1dbe22442e
"Add new question","Eine neue Frage erstellen",,site/modules/FrontendForms/FrontendFormsManager.module,2a3db08ece9db0589d17f4a28b9958f8
"If you want to use the SIMPLE QUESTION CAPTCHA, you can add, edit or delete the related questions in this section by clicking on the button below.","Wenn Sie das EINFACHE FRAGE CAPTCHA verwenden möchten, dann können Sie hier Frage erstellen, bearbeiten oder löschen indem Sie auf den Button weiter unten klicken.",,site/modules/FrontendForms/FrontendFormsManager.module,d0031a5235e9b380ac6e5bb32339871f
"Questions with status ""published""","Fragen mit Status ""veröffentlicht""",,site/modules/FrontendForms/FrontendFormsManager.module,ce0627ddbd2ef785a69b2dade92a6526
"Questions with status ""unpublished""","Fragen mit Status ""unveröffentlicht""",,site/modules/FrontendForms/FrontendFormsManager.module,b238945e7898bc2cede56b8869597000
"Questions with status ""hidden""","Fragen mit Status ""versteckt""",,site/modules/FrontendForms/FrontendFormsManager.module,9c85fc674962371bd807fbe470036600
"Questions with status ""locked""","Fragen mit Status ""gesperrt""",,site/modules/FrontendForms/FrontendFormsManager.module,e8ab2227c04f89d371197383d8357820
"Active questions (will be displayed on the frontend)","Aktive Fragen (werden im Frontend angezeigt)",,site/modules/FrontendForms/FrontendFormsManager.module,efb5e6d1eef98b26cf23e8c0173f40bd
"Inactive questions (will not be displayed on the frontend)","Inaktive Fragen (werden nicht im Frontend angezeigt)",,site/modules/FrontendForms/FrontendFormsManager.module,298f462198b72d314c26d68f806c476b
"Questions total","Gesamtanzahl aller Fragen",,site/modules/FrontendForms/FrontendFormsManager.module,dcd943b0f5e1a473f4803395af5e4706
"Add/edit/delete questions","Hinzufügen/bearbeiten/löschen von Fragen",,site/modules/FrontendForms/FrontendFormsManager.module,23f5c75c7b296cce7ec039ba05ffd91d
"Inherit from the default value","Vom Standardwert übernehmen",,site/modules/FrontendForms/FrontendFormsManager.module,f8c3bdf54db5392744acd4c74b3fb9af
"Above the label of the input field","Oberhalb der Eingabefeld-Bezeichnung (Label)",,site/modules/FrontendForms/FrontendFormsManager.module,67d69ad5b86f9485a1ffe5c3925fc540
"Below the label of the input field","Unterhalb der Eingabefeld-Bezeichnung (Label)",,site/modules/FrontendForms/FrontendFormsManager.module,ea516aff53231f573565309917786352
"Below the input field","Unterhalb des Eingabefeldes (Input)",,site/modules/FrontendForms/FrontendFormsManager.module,99496a9f358b973e5c475c6c38441cc7
